SK_ID_CURR,TARGET
101971,0.09199118966099692
101976,0.12385866450019015
102002,0.10719752945465663
102005,0.07713064248800966
102007,0.14357738086984917
102017,0.07637503551894118
102019,0.13118069341133415
102029,0.06742753688266258
102051,0.09752172081441035
102052,0.07105668343730855
102054,0.08337851842866462
102062,0.12528453642932733
102067,0.1058075340458903
102068,0.09597265484517434
102070,0.0791367170383904
102090,0.08651135053087221
102092,0.1301711329971646
102099,0.12970703382458035
102100,0.058009758184532745
102112,0.10559605987647001
102113,0.09452268414392276
102122,0.11247396049859099
102123,0.0843517764103679
102125,0.0769846332559495
102126,0.09663451232001333
102146,0.09692482694520962
102147,0.10723298588497203
102151,0.09713335520861816
102158,0.08509361955558131
102159,0.0827692341792696
102162,0.07360286658268587
102165,0.08012815783357764
102166,0.11183445270488263
102174,0.08373783312688311
102193,0.1386161971011031
102198,0.08660914841592365
102205,0.10291007022099534
102206,0.09439170808194068
102218,0.09696423436349388
102221,0.09760717241296069
102230,0.09385097787916827
102238,0.09596713723002359
102248,0.06432476003818187
102252,0.10670377923403455
102259,0.07647430761683262
102262,0.10122694021650022
102273,0.07226221705327372
102286,0.08611313390425934
102293,0.0959743995590342
102294,0.06968080912185878
102296,0.0882721324051308
102298,0.10724662516660743
102303,0.07931880364853451
102309,0.1098251027818088
102315,0.06988845093393602
102340,0.07773345069768785
102342,0.08178243268890806
102344,0.08848985166323545
102346,0.12605500207372175
102347,0.07133558466608103
102374,0.11422069947305563
102380,0.1086612474222248
102387,0.09564058567891055
102393,0.08052205314528288
102403,0.09134817490755542
102413,0.10393073115988812
102414,0.061791915606030215
102415,0.08892210293410349
102416,0.08882279146657436
102439,0.10321130599358691
102441,0.08069561301368082
102443,0.07870273960467408
102444,0.08211246730624013
102445,0.13803413397342137
102448,0.07326159607570526
102449,0.0987049378763665
102450,0.14155317722606817
102456,0.08406682682694612
102458,0.09909373809825067
102459,0.08323093499940064
102465,0.06467868911327602
102470,0.12380249395727241
102471,0.07469435646390976
102475,0.1303567546870419
102476,0.12111164379619978
102506,0.08333754738561264
102509,0.07624597306085217
102519,0.08904160351181493
102522,0.07636825018288926
102545,0.08578783344949407
102549,0.1111341905644636
102562,0.0693249239291052
102563,0.08577656890434243
102568,0.12425518222952035
102582,0.10709143870408823
102592,0.06421377868455862
102597,0.0929972312072787
102605,0.11238387636940507
102614,0.09975567671185742
102617,0.09738436028866734
102634,0.0776691487887877
102652,0.08222765292289433
102655,0.05366993102753836
102671,0.07084365479137837
102694,0.0868929529568495
102701,0.11220916857884913
102703,0.06664621445282666
102704,0.07591005219276803
102713,0.05010763838673847
102720,0.11612647221336839
102731,0.06901592846059233
102733,0.08203010230997405
102749,0.13002966439124833
102755,0.07850070733772854
102763,0.07657056780915295
102770,0.11822067681401006
102772,0.1068517346881926
102799,0.10500934326856755
102838,0.08717608554274464
102854,0.08013456535520745
102862,0.12818301218030315
102863,0.09963124732150447
102867,0.08113784311575545
102868,0.07585175165233445
102878,0.08811905778589839
102887,0.09823264622054007
102898,0.12838013837840756
102904,0.09077588095945661
102912,0.12059573176624874
102919,0.07560729803335475
102927,0.08431582352332402
102932,0.09654644514218987
102933,0.1387533694505399
102935,0.06936312936209371
102958,0.10749937987279501
102969,0.1016387989117602
102971,0.08334764501940867
102975,0.07405737907512162
102979,0.09598768719937237
102982,0.06564130186160906
102987,0.10525976132494545
102989,0.09103912232353012
102995,0.09321538007883111
102996,0.08248245703314104
103000,0.0688513389384112
103001,0.1082928795991102
103004,0.08692771696951455
103010,0.08759803472815683
103025,0.1079562576503939
103029,0.09880906011644512
103046,0.10248992005775784
103056,0.07744124647452648
103062,0.0979354291232101
103078,0.11104370687948646
103083,0.06287145992505581
103092,0.10488149107537595
103096,0.08980511885739331
103097,0.10179304514999306
103102,0.13471122982746364
103112,0.08848611308590443
103132,0.06859635529130105
103144,0.09640496240689639
103145,0.07803716115334494
103146,0.07729164702651695
103147,0.11032940413601117
103158,0.08389421586132986
103171,0.1194166372715055
103173,0.07407282497096926
103184,0.09102643728235248
103195,0.10367233489534161
103196,0.0705430857181418
103206,0.08060998189029517
103230,0.09966367888098811
103231,0.11260701787966289
103232,0.10430576075916678
103239,0.1163159837388128
103240,0.09957853617851832
103243,0.08792942951665904
103252,0.10104385962201862
103258,0.09408112801366163
103259,0.09275758013226278
103279,0.07958597664692284
103280,0.06227884799708201
103286,0.09198776333501238
103287,0.1318202755275589
103290,0.0923404619323028
103298,0.11399890005566325
103315,0.05398782212453733
103319,0.07203370040993212
103334,0.1291551302825894
103336,0.09924872857484748
103345,0.1006676225776209
103368,0.09199872377999813
103371,0.1201534540323596
103377,0.08210338301522631
103398,0.08003907912359293
103404,0.07067557907550794
103408,0.09978300602031982
103410,0.07734854665438684
103418,0.07453421454651579
103420,0.12321901184571339
103432,0.10797086608329916
103433,0.0832372339902866
103436,0.06779141321933135
103440,0.10045813406852361
103453,0.09110047338469203
103459,0.10196750040304402
103460,0.08559862245091375
103461,0.06972067458700974
103462,0.1130933080692843
103473,0.09508921865492076
103474,0.06529050629906638
103475,0.1052217939369937
103478,0.11783166968945769
103480,0.1063953980932872
103484,0.06645544428683385
103494,0.08553559273876936
103513,0.11414815533946586
103515,0.09069706191335151
103516,0.13909083529533592
103525,0.11306284131668323
103541,0.1256500986252988
103544,0.08157439995125318
103562,0.1300764886088589
103570,0.1724008650365824
103572,0.13960035208495264
103574,0.08090933819601899
103575,0.103001500450561
103591,0.1143554288332442
103594,0.07730888663869757
103609,0.07498424707932796
103613,0.07469797464385583
103614,0.07500524711638387
103615,0.06769613814429763
103624,0.09954017465503644
103625,0.15711052869534228
103628,0.12320993245082751
103629,0.07276892834153241
103647,0.09279834244865413
103648,0.11452035902132271
103651,0.08666272402454428
103658,0.06941244438179285
103668,0.09088760713120494
103669,0.08367796849147957
103676,0.10411713902289996
103682,0.08276206903201741
103683,0.06264771306871825
103689,0.07239982461877312
103725,0.05955847740918134
103733,0.0904874732884331
103744,0.05832490368528586
103762,0.11034220569160502
103771,0.11930790310759663
103773,0.06560937104314586
103783,0.11414449050949389
103784,0.10457986933658918
103808,0.06498568977830031
103812,0.07511935827207233
103813,0.09568796032811086
103814,0.07727366745911389
103818,0.13653862910152376
103824,0.0935219836190203
103828,0.065099290506377
103830,0.08806970329474245
103840,0.07594130994487198
103842,0.10365137175398505
103847,0.12315761535210788
103848,0.11479109878854299
103851,0.06559870286681144
103854,0.1301871050025482
103857,0.1630545515356163
103861,0.06013677429062778
103862,0.09809216140441111
103865,0.09679647808216842
103870,0.06493818121995182
103876,0.09072696328287769
103891,0.15053772690037215
103908,0.07430710787973047
103914,0.09309175041397313
103918,0.1053751185076259
103940,0.09402174994606323
103963,0.12098678529533748
103966,0.11252647419836526
103971,0.12177681195756353
103980,0.10208550345687066
103984,0.07727307365228508
103985,0.07875804374754888
103998,0.135096507781948
104019,0.08343455527126528
104026,0.08904092901460951
104035,0.1169716369945171
104044,0.07534626308544297
104045,0.09647864413356093
104047,0.10137195230874942
104051,0.07218607875153639
104058,0.0873340527306868
104063,0.07332352450579371
104066,0.09540598314316659
104087,0.05459094168004732
104089,0.09538524970881322
104095,0.08154971117745004
104098,0.1211005113767346
104104,0.05943488778870347
104110,0.09667251935056619
104120,0.08238123291716846
104122,0.06033007550625078
104131,0.09772339842432234
104132,0.11406948189380925
104135,0.06954020726815233
104136,0.09929503237158886
104149,0.09082812562935469
104150,0.08617015407187295
104156,0.10181972448779446
104165,0.11420405246470353
104175,0.08805892301956858
104179,0.12314418415877085
104184,0.0978036312891239
104206,0.07417174677080966
104216,0.10926257340213433
104230,0.1469156452007059
104257,0.05384892436232928
104272,0.05655385119082277
104273,0.10120860638604572
104278,0.057489093061945974
104294,0.10272620268592139
104295,0.08725963159939226
104297,0.0752775595003226
104298,0.10567736402502306
104308,0.11006235089111087
104318,0.08725849675750315
104319,0.07576638180388687
104320,0.12851278221171022
104327,0.11795567584457299
104334,0.0931586988154064
104344,0.11839562630302834
104350,0.08144154822670355
104351,0.0933239912784287
104354,0.10882690705226737
104369,0.1239319608486328
104376,0.1000380784178722
104381,0.09183164590608056
104384,0.10059476686472565
104391,0.06698028409542797
104394,0.10880004859660003
104398,0.1238331326350606
104402,0.08107667246912281
104408,0.08383178686363393
104409,0.06715731780250776
104410,0.13683216796321251
104412,0.08090778378867108
104417,0.10224195402656269
104424,0.09200977161460915
104426,0.0689821634707732
104435,0.08553792270041308
104445,0.08599671348820037
104458,0.06031797777224756
104460,0.09742229473121239
104466,0.08190985334582303
104472,0.12050392877813318
104473,0.10799327231831704
104479,0.06099412949484031
104480,0.07772496579612415
104482,0.12601299811469968
104499,0.057175678609730746
104501,0.06056869714041978
104502,0.08123198025823802
104506,0.08839079620163037
104510,0.06302705882131561
104512,0.07898227598511798
104520,0.13138030302264847
104528,0.11690881255645724
104529,0.10224934478200448
104541,0.09996616529042471
104578,0.07651862651468881
104584,0.08502396465734621
104588,0.10357538114079722
104602,0.09022579231557593
104610,0.06946878717147169
104611,0.08891860279307645
104618,0.11175149629469916
104620,0.0898668866134725
104622,0.0605600306309077
104624,0.07131539284671327
104625,0.09919690591297685
104634,0.13282951738532195
104639,0.10171666451426725
104646,0.07877780239318391
104647,0.07702768146295474
104652,0.06413874832063805
104670,0.08826220670768603
104677,0.08011738215096056
104685,0.11274331313650053
104691,0.09799961084059906
104696,0.07991345676559945
104699,0.06798357445178442
104712,0.11753738767455872
104714,0.09105574371265528
104717,0.09573437360905498
104718,0.0836287902406619
104740,0.08031835344662684
104741,0.10034016915744597
104743,0.05555385886818821
104744,0.108020984993161
104747,0.10353901098400858
104767,0.09666363716580975
104772,0.1777765493497534
104776,0.13514370025131017
104779,0.07274282942559213
104814,0.09331023763920135
104815,0.08439919937208017
104830,0.10037127666686448
104831,0.1132253027442025
104833,0.10755621751894823
104839,0.07580187829955798
104840,0.08420897865308972
104860,0.1059268520115784
104861,0.06014987545911296
104866,0.08860053471741271
104870,0.07739988309707907
104877,0.10348048660236316
104878,0.06799427867779473
104879,0.08485253963550383
104880,0.09680421500898087
104899,0.09474257304392705
104906,0.06366430911927201
104907,0.11501065878168582
104913,0.09595490187416979
104916,0.1110549858452105
104921,0.09790359019189872
104930,0.08723801854232471
104931,0.10127923097090838
104936,0.10217357862713818
104937,0.09628686564004464
104942,0.08485727184345111
104943,0.08764750377728353
104969,0.10807628959686125
104972,0.1460870766615007
104988,0.0990633102860118
105013,0.105569883741381
105015,0.10198588033949565
105019,0.08029901512156255
105027,0.09178574652115572
105030,0.09788739204392582
105035,0.15776769435870966
105041,0.07048092770948709
105051,0.12350753644260454
105056,0.07611540052893315
105067,0.17220137266171212
105071,0.10923153863143663
105072,0.06906990383324316
105074,0.1277946376510863
105091,0.12180629640081642
105101,0.07888348139625556
105103,0.08749503094498946
105134,0.09784918439266393
105139,0.0966366755194894
105142,0.12798116185170766
105146,0.09925056786533815
105163,0.09397379983525038
105168,0.11937705966755094
105172,0.057252951636624916
105176,0.12500300447009333
105195,0.08890734973778701
105196,0.139561438156093
105197,0.06729401752962237
105203,0.09167597678332559
105223,0.1001531291622491
105227,0.0939985901902235
105228,0.06696039160054373
105230,0.10954518176310804
105231,0.12669440661928938
105239,0.08514950192825904
105242,0.102973245032523
105244,0.08850881578331353
105245,0.11426971505555056
105248,0.05906806498270317
105249,0.09027299104210822
105266,0.12537915982031542
105271,0.12327552424105379
105276,0.11672889920363035
105282,0.11126410924019295
105292,0.08246779198898029
105297,0.053596720309563965
105332,0.12610222452515812
105333,0.07994254013101333
105343,0.07077905900355361
105344,0.057767871599124096
105345,0.11951928265437775
105357,0.09795672230266057
105359,0.08959284815887249
105366,0.08143484425141784
105367,0.09934710577274335
105370,0.04917164453387705
105377,0.0969017217290671
105390,0.08674060390070576
105399,0.06973715089288841
105403,0.08488316398042214
105404,0.08642616503697435
105414,0.07941974949519687
105417,0.09031956909378981
105425,0.14200847330658842
105452,0.07845296417336108
105454,0.10370453025224298
105456,0.11652221797626343
105470,0.10884640949776643
105471,0.06377326420127577
105483,0.08325609973880702
105493,0.11466305061689286
105508,0.1309020443471338
105514,0.11070279452733522
105515,0.06052359148215932
105528,0.13716132469261633
105529,0.07666273005064832
105531,0.07712421108452838
105532,0.08170053279568609
105558,0.055895601979918726
105574,0.09669028393618308
105578,0.06566619770621411
105584,0.1459377286902382
105595,0.11719528133628385
105617,0.10440009531339002
105618,0.08668831549633343
105621,0.08317191726359667
105625,0.08760091003292082
105629,0.09079009194955594
105630,0.07204480306129128
105634,0.06687724949735104
105635,0.10436902944214603
105641,0.10544477389238029
105647,0.10590676056272594
105648,0.0854579355260764
105655,0.06858660470760383
105657,0.07205329482295016
105672,0.1113678956286515
105678,0.09195363676473413
105682,0.07684864258453135
105691,0.09961908343767292
105692,0.0887867557651818
105706,0.13041364432736022
105712,0.10639908799949163
105720,0.09476570417307965
105734,0.08419639510664335
105735,0.09780696184679204
105736,0.09101983606787745
105737,0.06978438778131778
105738,0.1347189277038182
105740,0.11586533278502069
105744,0.05868307662619206
105747,0.10654511549131189
105749,0.10901433130640077
105754,0.09673200516493809
105758,0.06646043053006817
105760,0.09414457819915759
105767,0.08778267170129339
105784,0.11324269618058908
105791,0.0926289457652471
105802,0.0858395411465058
105807,0.1326338515716088
105809,0.0780024642206567
105816,0.10383753805283909
105817,0.059045573684618165
105824,0.13432390174939038
105832,0.10195801439602897
105856,0.07723195457941728
105865,0.087070788413166
105899,0.0799699383469275
105906,0.05830189853118206
105916,0.09551492335815015
105923,0.11517387027843518
105937,0.09393040655598797
105965,0.06904924353306008
105966,0.08671723556619951
105968,0.07231169616107948
105973,0.08696249826511687
105976,0.10941013414199434
105978,0.06545100078982322
105979,0.07790381755307375
105991,0.10133736079691572
105998,0.08733092595861325
105999,0.0965136512643047
106000,0.10558691002353589
106001,0.10775223848045642
106010,0.08568779466918144
106011,0.09564893926670195
106013,0.11989127072006552
106015,0.08390268922884797
106026,0.06850305474038788
106032,0.0732166565207327
106035,0.09716708551260253
106040,0.0909841826955538
106041,0.1284796634737955
106044,0.06410335288730007
106053,0.09999707913382654
106054,0.07129430650611282
106065,0.12618852813161816
106081,0.08182097333726329
106083,0.08787311426332158
106087,0.09700650820013942
106090,0.09893263766731168
106101,0.052597653915289186
106102,0.12510171598403796
106109,0.07834133850526423
106116,0.0762881013505913
106150,0.07779537642669493
106155,0.16077480472746525
106166,0.090067870054398
106176,0.08807418917024495
106189,0.07156576520245572
106199,0.12770943181918465
106205,0.09165829376908394
106206,0.08382953418424308
106211,0.08486882326990815
106214,0.06517465439003181
106216,0.09305202051974679
106217,0.0974751044313673
106225,0.08148146390138519
106249,0.07264638887305834
106256,0.08001652819759497
106258,0.07853913636713447
106261,0.10287220324863733
106262,0.1164551953434496
106264,0.06257872890159408
106271,0.11152255114627027
106276,0.08472267103771647
106277,0.09420766881209139
106286,0.11209003080103096
106293,0.06721004030696175
106295,0.07508324671321776
106296,0.10333347219092033
106297,0.12640171753163076
106298,0.09420237682039094
106311,0.0797210070741849
106314,0.11557080800078909
106320,0.12462461385767286
106334,0.10594868114099887
106346,0.07481426087962363
106347,0.07990686553118401
106349,0.08871275717643896
106354,0.11145170747339252
106360,0.056594327546456505
106373,0.08966199863943601
106377,0.07523589250874066
106386,0.10761304375981282
106387,0.10733002352154038
106391,0.05614680580389781
106401,0.1245964847949913
106411,0.12077516425707198
106413,0.11743065804991847
106426,0.10178734387241296
106427,0.07960887358572925
106428,0.14411962170893083
106434,0.09612360863632827
106438,0.09811535054705198
106440,0.10105805229228074
106441,0.0652591320416204
106452,0.11883014546614627
106453,0.081692697614956
106454,0.09047024767694987
106457,0.09853341717317901
106484,0.07567013784886915
106488,0.15182791491954567
106491,0.09002592126786961
106514,0.0901419124156521
106527,0.09687967061715462
106528,0.07597662271382757
106529,0.05398641473191707
106534,0.12034495370031653
106550,0.11094629158819291
106577,0.08224909386072816
106585,0.13007917753053744
106590,0.062787238733158
106607,0.07935252185656837
106610,0.10622346453346315
106611,0.10019398898204115
106612,0.11902415142820405
106624,0.07077629272278779
106631,0.07554126006235559
106647,0.17579311146654966
106660,0.12842524243539782
106674,0.08707207329498341
106687,0.0744060732559244
106712,0.0926173020554129
106713,0.08079693016287537
106717,0.08358693893554758
106720,0.10019961417371186
106721,0.09799713035674269
106724,0.09326243500276954
106735,0.11039072098862036
106739,0.07928740432113832
106740,0.08498912627077229
106754,0.07640512708243194
106760,0.14858496652027722
106761,0.10674159399877015
106784,0.09608821688760859
106787,0.087543010244576
106797,0.07807792021097289
106798,0.07794169765053896
106802,0.12597054922353462
106803,0.10710562801095792
106804,0.15671255666792608
106805,0.08036206781064857
106810,0.13196110954602958
106812,0.09932826842813697
106813,0.06692102439319425
106817,0.07115089028339679
106822,0.0976504921277392
106823,0.08550105508272457
106827,0.06944204242472415
106841,0.07466084569601607
106851,0.08581883905283516
106852,0.09877256180163811
106853,0.1478700517437137
106854,0.15412803556374205
106861,0.09953356328218484
106873,0.12065194129980152
106877,0.07564694045924145
106878,0.0854465027145939
106881,0.10574255269635761
106900,0.08085408886893049
106906,0.07501680116994296
106907,0.08412464802716882
106914,0.10018275340685882
106916,0.08773185718745118
106924,0.07256331088017297
106931,0.08353873248629058
106936,0.1086860926360548
106937,0.08019105798226087
106938,0.08406581305231844
106939,0.1119209304622505
106943,0.07238947462379983
106944,0.0779933724941959
106967,0.11096752571361575
106980,0.09478392409737754
106986,0.06750506570203349
106987,0.08674330345137557
106990,0.06757227920675073
107013,0.05666562373711731
107023,0.09693837110147561
107033,0.06557545632862782
107037,0.10291019362855933
107048,0.10078919815082187
107071,0.10969710882131344
107081,0.06293706082306731
107113,0.0883091449025888
107130,0.06658810173917527
107131,0.08882205705964481
107145,0.09361897473372889
107156,0.09691416049943516
107219,0.07735015668688613
107222,0.11750364470585081
107223,0.19520602901545997
107232,0.1288978434946417
107245,0.10129429946766504
107246,0.060108880758414404
107247,0.06650045636248039
107256,0.07561107986351902
107259,0.07252905294936166
107260,0.04992994256850436
107279,0.13810792406706582
107280,0.07151905000447596
107281,0.09939245406580086
107285,0.09284751401578419
107329,0.11275393242006405
107337,0.07681889044308177
107349,0.07833694288458325
107350,0.09480961926338839
107351,0.0631849321380953
107359,0.14681416735609995
107391,0.10246444703609152
107394,0.1150803973849123
107395,0.06374626386767678
107406,0.11466045373261427
107416,0.11146788107514749
107417,0.08211953536866523
107418,0.07482344075083815
107419,0.07890541526293003
107444,0.08810511251608535
107445,0.10311180162547647
107446,0.0984889507842258
107460,0.09905377693631967
107470,0.10445470437389859
107475,0.07907472197094358
107520,0.08935067182106961
107526,0.09724474438455177
107527,0.06324008263009248
107530,0.07113339408250137
107532,0.1378774198933237
107534,0.1184041882948322
107535,0.08697329160495659
107554,0.11305530254414009
107556,0.08943084747051011
107559,0.09589218346121103
107561,0.06210911840277353
107564,0.07986855135497971
107566,0.09816795663098601
107571,0.083374184086598
107590,0.10516549880856167
107602,0.09760960579364647
107625,0.12271207489023811
107626,0.13493159979481056
107635,0.08297230188537182
107636,0.07933647807504118
107645,0.10302063085014053
107652,0.1175536819639657
107655,0.06412224333377345
107668,0.06895730382116715
107670,0.07378452236647189
107677,0.05957651539846529
107680,0.11074020278187544
107683,0.08626326455170391
107684,0.07585343065445693
107691,0.08970253169964944
107692,0.11383828432248563
107703,0.12418629980921402
107709,0.06528942421189789
107710,0.07595694808676466
107721,0.09930512979346422
107725,0.12040188542284519
107727,0.13053126888432906
107739,0.09289895785458877
107740,0.10683939785836959
107741,0.09886207505835727
107747,0.07230567652650505
107765,0.13935404908589083
107768,0.07033235835778175
107775,0.09228159895312826
107782,0.11703964666099198
107790,0.07549566175062689
107801,0.08972625729836352
107807,0.06378029547741193
107811,0.11419524383567091
107817,0.1311150679959919
107826,0.08419028409684041
107838,0.09870949697970029
107839,0.08351624996943577
107843,0.0797302487284462
107847,0.06802034704995862
107849,0.10327654727523349
107850,0.0935117129465144
107867,0.11445354248466028
107871,0.10179679239582272
107908,0.09106092615095981
107913,0.12572163448762272
107927,0.10604800319989148
107931,0.05589531839953651
107955,0.059456042998982286
107962,0.0938840188911254
107977,0.08023890097440513
107978,0.08909339157006003
107993,0.07683913448171861
108010,0.08012159934524106
108016,0.11143236476422826
108018,0.13182530377472068
108027,0.11056836852897893
108045,0.0997430770227452
108069,0.12517173684578248
108082,0.0971568938398269
108089,0.09353155562212215
108092,0.08435046922994348
108106,0.07528720340790966
108112,0.09393054434619755
108120,0.12087284386452714
108122,0.15609760911446
108135,0.1257038815166984
108170,0.08084717808970475
108171,0.09382756503865045
108177,0.0651784146365659
108180,0.11193698587561736
108183,0.08612866559296432
108184,0.06711940401624306
108185,0.09375574637460574
108192,0.09836504896458213
108195,0.10860385343533026
108196,0.1251113930942449
108218,0.07813118726281391
108219,0.1312981460611515
108243,0.108425812167652
108249,0.06593028942775725
108251,0.05178164180767653
